Latitude,Longitude,Magnitude
-11.8277280556,-76.5645761966,31.4108791351
-11.8273729673,-76.5621626519,28.3121242523
-11.8270588914,-76.5597391540,25.4210586548
-11.8267868249,-76.5573129116,23.4721240997
-11.8265566707,-76.5548840154,23.0690536499
-11.8263683492,-76.5524524822,30.1479911804
-11.8262217633,-76.5500169880,32.8857078552
-11.8261167982,-76.5475734737,31.1486053467
-11.8260540803,-76.5451372720,33.5134925842
-11.8260331685,-76.5426932874,38.8285522461
-11.8260542303,-76.5402540310,37.7960319519
-11.8261170629,-76.5378188670,35.6555786133
-11.8262222133,-76.5353742257,34.9890747070
-11.8263687639,-76.5329419526,33.0693283081
-11.8265574031,-76.5305081700,31.4293785095
-11.8267878220,-76.5280780293,32.0147361755
-11.8270597385,-76.5256541863,34.4832229614
-11.8273734614,-76.5232341040,32.0288238525
-11.8277288763,-76.5208188566,32.3753089905
-11.8281255155,-76.5184117319,33.8056259155
-11.8285633000,-76.5160127917,40.5115585327
-11.8290433769,-76.5136165010,42.1296005249
-11.8295624200,-76.5112389050,35.8207092285
-11.8301233059,-76.5088660423,31.4728088379
-11.8307252762,-76.5065019671,31.9694080353
-11.8313681457,-76.5041476150,38.8221893311
-11.8320506000,-76.5018077147,42.2531471252
-11.8327749512,-76.4994746564,47.7219123840
-11.8335372466,-76.4971609953,48.4354896545
-11.8343391189,-76.4948613801,49.2494430542
-11.8351792890,-76.4925790811,47.8510284424
-11.8360613308,-76.4903047990,47.0320205688
-11.8369810094,-76.4880497808,53.4097976685
-11.8379403193,-76.4858090785,56.5525817871
-11.8389376109,-76.4835865899,50.0956115723
-11.8399696989,-76.4813889380,48.0997009277
-11.8410423461,-76.4792037309,44.2649536133
-11.8421545997,-76.4770336477,43.3526191711
-11.8432988186,-76.4748932081,44.5223312378
-11.8444823979,-76.4727682406,43.0013694763
-11.8457026907,-76.4706639255,42.2334442139
-11.8469609682,-76.4685782990,42.1839904785
-11.8482514688,-76.4665207592,43.5343208313
-11.8495753488,-76.4644890198,44.2394523621
-11.8509387064,-76.4624739463,41.7997741699
-11.8523340677,-76.4604867968,40.3716545105
-11.8537620335,-76.4585264329,41.0584754944
-11.8552294608,-76.4565837191,41.0433273315
-11.8567241812,-76.4546748274,41.1651191711
-11.8582502986,-76.4527940383,50.8475341797
-11.8598127641,-76.4509354971,54.0154533386
-11.8614060011,-76.4491059904,46.7480049133
-11.8630297719,-76.4473057600,46.2215385437
-11.8646834593,-76.4455353528,51.8018646240
-11.8663700554,-76.4437916935,52.6491508484
-11.8680829510,-76.4420815512,47.0118675232
-11.8698255442,-76.4404014115,56.5388755798
-11.8716007654,-76.4387486828,64.0525512695
-11.8734002756,-76.4371311125,63.9736824036
-11.8752258490,-76.4355468896,52.0064163208
-11.8770846523,-76.4339899971,43.4230461121
-11.8789650104,-76.4324702724,26.9183959961
-11.8808710186,-76.4309842006,19.1532173157
-11.8828032686,-76.4295313336,26.5265350342
-11.8847612670,-76.4281121648,25.3488044739
-11.8867441051,-76.4267274031,20.0845375061
-11.8887470795,-76.4253802241,17.8154926300
-11.8928198596,-76.4227938711,21.7133941650
-11.9144015284,-76.4120935279,17.4558143616
-11.9166535224,-76.4112373035,18.8482551575
-11.9212016227,-76.4096446754,22.6695632935
-11.9234894106,-76.4089109669,25.2961959839
-11.9257997255,-76.4082148065,24.8184509277
-11.9281155917,-76.4075614569,36.1648941040
-11.9304439606,-76.4069488179,43.3913421631
-11.9327791435,-76.4063783186,52.0444602966
-11.9351295108,-76.4058480106,55.7950897217
-11.9374862644,-76.4053599432,51.5606231689
-11.9398446887,-76.4049148819,40.3503379822
-11.9422156037,-76.4045107425,25.3522968292
-11.9445976061,-76.4041480196,18.3997936249
-11.9469809707,-76.4038282077,24.7628536224
-11.9493695419,-76.4035506782,29.7705841064
-11.9517594467,-76.4033157839,45.0859756470
-11.9541558008,-76.4031230481,54.3253173828
-11.9565599373,-76.4029725430,61.1958770752
-11.9589633630,-76.4028648477,60.3361358643
-11.9613681996,-76.4027997832,52.5935897827
-11.9637668902,-76.4027774171,41.6288642883
-11.9661752842,-76.4027975989,35.3627014160
-11.9685771685,-76.4028603471,33.2386779785
-11.9709802486,-76.4029657575,33.6366004944
-11.9733772708,-76.4031134942,26.4036674500
-11.9805615003,-76.4038126308,21.7009067535
-11.9829415861,-76.4041297429,31.1611251831
-11.9853192038,-76.4044894720,34.9240493774
-11.9876954823,-76.4048922220,35.8104476929
-11.9900537352,-76.4053349807,27.5796070099
-11.9924165307,-76.4058220599,29.4839134216
-11.9947584904,-76.4063482634,23.6696586609
-11.9971029640,-76.4069188084,28.5652885437
-11.9994253385,-76.4075277273,31.4519710541
-12.0017472977,-76.4081806324,34.1182632446
-12.0040519646,-76.4088729601,29.8506851196
-12.0063464925,-76.4096067252,20.4620304108
-12.0925349180,-76.4898462525,22.6544704437
-12.0934249146,-76.4921409601,19.5455894470
-12.1026503524,-76.5427074743,19.2707481384
-12.0996135834,-76.5720404380,26.4787197113
-12.0990893098,-76.5744420070,29.6181755066
-12.0985238613,-76.5768338597,28.6419696808
-12.0979165405,-76.5792188478,32.5304374695
-12.0972680188,-76.5815936714,35.4561653137
-12.0965780052,-76.5839591142,42.9461975098
-12.0958505981,-76.5863018032,47.1941680908
-12.0950797742,-76.5886411981,45.6110877991
-12.0942722905,-76.5909567655,47.7662124634
-12.0934232012,-76.5932631391,43.4117469788
-12.0925341674,-76.5955552320,40.8783454895
-12.0916047565,-76.5978338236,41.0248680115
-12.0906379276,-76.6000917510,38.8519363403
-12.0896342023,-76.6023283497,38.1208953857
-12.0885895272,-76.6045525300,39.3986854553
-12.0875070732,-76.6067571875,45.0397644043
-12.0863871678,-76.6089417878,44.2809371948
-12.0852299966,-76.6111059760,41.0109901428
-12.0840376447,-76.6132460024,38.2821617126
-12.0828082665,-76.6153654632,36.8893585205
-12.0815404318,-76.6174664023,40.0396041870
-12.0802374442,-76.6195432948,40.2999229431
-12.0789010176,-76.6215936066,45.3489303589
-12.0775272842,-76.6236232652,47.5264892578
-12.0761189293,-76.6256281449,47.2647056580
-12.0746734630,-76.6276115903,46.9759521484
-12.0732009007,-76.6295601135,46.8955345154
-12.0716924733,-76.6314856325,45.0739173889
-12.0701487554,-76.6333870616,45.1157646179
-12.0685753025,-76.6352575857,45.3965072632
-12.0669665160,-76.6371038132,49.5294075012
-12.0653323583,-76.6389144549,48.9952850342
-12.0636628416,-76.6407007010,50.6756134033
-12.0619592826,-76.6424606682,52.5665397644
-12.0602340628,-76.6441818041,57.0823974609
-12.0584731239,-76.6458782570,61.5044097900
-12.0566865955,-76.6475401198,69.9621582031
-12.0548702570,-76.6491714002,71.9069137573
-12.0530255043,-76.6507707355,67.4452133179
-12.0511544043,-76.6523363599,68.0029296875
-12.0492594036,-76.6538664090,70.9720840454
-12.0473393194,-76.6553619680,67.6792602539
-12.0453899225,-76.6568262014,56.7215690613
-12.0434166529,-76.6582548964,40.9684829712
-12.0414150519,-76.6596511637,52.2213211060
-12.0393983568,-76.6610059599,56.4848861694
-12.0373498875,-76.6623304531,61.8313980103
-12.0352823910,-76.6636162281,57.0727157593
-12.0331957134,-76.6648636260,58.2269973755
-12.0310849234,-76.6660755600,66.6015777588
-12.0289576375,-76.6672476485,67.4065399170
-12.0268078030,-76.6683833245,68.1469573975
-12.0246394648,-76.6694803482,71.5473403931
-12.0224498196,-76.6705400822,71.0965652466
-12.0202453932,-76.6715593557,67.5103759766
-12.0180171487,-76.6725422635,67.5216979980
-12.0157824149,-76.6734812635,64.9890899658
-12.0135270071,-76.6743824751,65.2690429688
-12.0112553585,-76.6752439460,62.6492958069
-12.0089715086,-76.6760641995,60.9381713867
-12.0066677676,-76.6768458513,48.2356567383
-12.0043579227,-76.6775842728,37.9572143555
-12.0020338690,-76.6782822051,35.1413307190
-11.9997001250,-76.6789382794,35.8046875000
-11.9973542499,-76.6795532127,38.3686904907
-11.9950007113,-76.6801258428,35.5089111328
-11.9926337927,-76.6806575844,28.0506992340
-11.9902598446,-76.6811468906,21.9753932953
-11.9854844554,-76.6819995785,17.2346382141
-11.9830833944,-76.6823626935,24.0467472076
-11.9806837480,-76.6826822161,18.5898952484
-11.9782772076,-76.6829594163,24.7384090424
-11.9758626443,-76.6831942589,18.7943305969
-11.9710256565,-76.6835351175,21.3310337067
-11.9686046132,-76.6836411096,20.8574180603
-11.9661869823,-76.6837041089,25.0191802979
-11.9637594013,-76.6837243069,27.7818222046
-11.9613381322,-76.6837015159,27.1211242676
-11.9564975791,-76.6835273303,18.3006896973
-11.9540767976,-76.6833756951,18.4388427734
-11.9516561222,-76.6831809020,23.4158344269
-11.9492485866,-76.6829441421,23.2135009766
-11.9468407121,-76.6826642533,27.3140544891
-11.9444408693,-76.6823421014,18.4976558685
-11.9396507857,-76.6815690335,25.1668872833
-11.9372701829,-76.6811196486,25.7685012817
-11.9348912135,-76.6806267916,23.8412227631
-11.9325312513,-76.6800941569,24.6987094879
-11.9301755414,-76.6795185646,23.8067283630
-11.9278266239,-76.6789003844,26.8185653687
-11.9254889604,-76.6782406954,28.5542716980
-11.9231657171,-76.6775404864,26.8840904236
-11.9208555874,-76.6767994617,17.5612525940
-11.8317388904,-76.5862519712,20.7606430054
-11.8310117801,-76.5839095107,21.6439800262
-11.8303244312,-76.5815526129,20.2540473938
-11.8296754581,-76.5791755413,18.3715133667
-11.8285037120,-76.5744013053,20.5329380035
-11.8279798444,-76.5720007756,23.5438041687
-11.8274970252,-76.5695900228,21.8564472198
-11.8270558630,-76.5671718149,22.8891563416
-11.8266566134,-76.5647483644,24.8597221375
-11.8262987205,-76.5623158256,21.8083629608
-11.8259821752,-76.5598732532,24.8348007202
-11.8257079745,-76.5574279163,24.7954177856
-11.8254760035,-76.5549799043,21.6278877258
-11.8252862004,-76.5525292342,29.6426849365
-11.8251384592,-76.5500745729,34.2742996216
-11.8250326739,-76.5476118283,32.8190765381
-11.8249694622,-76.5451564535,35.5233993530
-11.8249483828,-76.5426932346,38.4300727844
-11.8249696122,-76.5402347812,38.8218460083
-11.8250329386,-76.5377804518,38.2810897827
-11.8251389092,-76.5353165719,36.9198608398
-11.8252866151,-76.5328651569,34.1792373657
-11.8254767447,-76.5304122207,33.6428794861
-11.8257089716,-76.5279629530,34.5115203857
-11.8259830311,-76.5255200345,33.1494903564
-11.8262992235,-76.5230809056,30.5073471069
-11.8266574340,-76.5206466507,34.3222351074
-11.8270572042,-76.5182205811,35.8443183899
-11.8274984281,-76.5158027607,42.0172119141
-11.8279822886,-76.5133876098,42.1416206360
-11.8285054062,-76.5109913012,36.4071540833
-11.8290707107,-76.5085997637,30.2952213287
-11.8296774169,-76.5062170807,35.2630462646
-11.8303253400,-76.5038441966,40.2530212402
-11.8310131654,-76.5014858828,44.0337677002
-11.8317432141,-76.4991344600,46.5698089600
-11.8325115156,-76.4968025863,46.8088531494
-11.8333197028,-76.4944848746,48.2938117981
-11.8341664877,-76.4921846133,47.5656089783
-11.8350554707,-76.4898924311,45.4724349976
-11.8359823816,-76.4876196649,47.4541702271
-11.8369492502,-76.4853613260,46.8005104065
-11.8379543914,-76.4831213439,46.6399230957
-11.8389946028,-76.4809063907,43.9006729126
-11.8400756819,-76.4787039849,43.0447235107
-11.8411967028,-76.4765168190,44.1905593872
-11.8423499183,-76.4743595292,45.0182685852
-11.8435428206,-76.4722178410,42.9450035095
-11.8447727100,-76.4700969570,40.0799102783
-11.8460408929,-76.4679949135,40.5326766968
-11.8473415459,-76.4659211757,41.7061386108
-11.8486758431,-76.4638734395,44.9854202271
-11.8500499354,-76.4618425119,43.4878997803
-11.8514562875,-76.4598397140,40.3307304382
-11.8528954911,-76.4578639161,40.9819946289
-11.8543744650,-76.4559059113,41.0872497559
-11.8558809527,-76.4539819878,35.9498176575
-11.8574190845,-76.4520863904,40.5255470276
-11.8589938380,-76.4502132197,44.0893325806
-11.8605996278,-76.4483693068,40.0692367554
-11.8622361721,-76.4465549028,45.3763580322
-11.8639028801,-76.4447705544,42.8427200317
-11.8656027528,-76.4430131683,51.9304389954
-11.8673291192,-76.4412895497,51.5676078796
-11.8690854304,-76.4395961840,58.1118698120
-11.8708746256,-76.4379304349,59.5994644165
-11.8726883041,-76.4363001305,62.1418685913
-11.8745282402,-76.4347034327,61.8637733459
-11.8764016797,-76.4331342798,51.1679000854
-11.8782968507,-76.4316025900,28.8471927643
-11.8802178572,-76.4301048214,25.8905944824
-11.8821653088,-76.4286405080,28.0158081055
-11.8841387294,-76.4272101612,22.2159652710
-11.8861371753,-76.4258144898,18.8588390350
-11.8881559165,-76.4244567053,17.3383369446
-11.8922607559,-76.4218499734,21.0166645050
-11.8943516916,-76.4205982013,17.4524803162
-11.8985863090,-76.4182123706,17.3361625671
-11.9162820463,-76.4102023380,19.6938800812
-11.9185656366,-76.4093799538,19.1330642700
-11.9208659498,-76.4085971535,22.9538631439
-11.9231717501,-76.4078576639,20.7040481567
-11.9255002541,-76.4071560089,28.1314773560
-11.9278343540,-76.4064975140,35.0452995300
-11.9301810560,-76.4058800431,45.1611289978
-11.9325346209,-76.4053050345,52.5184364319
-11.9349034919,-76.4047705395,52.1424980164
-11.9372788003,-76.4042786257,48.0200195312
-11.9396557929,-76.4038300405,34.4518241882
-11.9420453758,-76.4034227086,19.9602012634
-11.9444461326,-76.4030571248,20.1605567932
-11.9468482639,-76.4027347836,18.2807559967
-11.9492556419,-76.4024550652,23.3789710999
-11.9516643649,-76.4022183227,36.2783737183
-11.9540795871,-76.4020240524,44.1492004395
-11.9565026528,-76.4018723533,48.7882690430
-11.9589250030,-76.4017638047,51.5647430420
-11.9613487750,-76.4016982096,49.1890220642
-11.9637663527,-76.4016756626,40.8380584717
-11.9661937108,-76.4016959862,35.0082092285
-11.9686145078,-76.4017592260,32.5299224854
-11.9710365102,-76.4018654597,32.1303749084
-11.9734524069,-76.4020143516,22.7007522583
-11.9806932077,-76.4027189626,18.4516296387
-11.9830920354,-76.4030385574,26.8766288757
-11.9854883754,-76.4034011189,32.7275085449
-11.9878833677,-76.4038070244,35.2123146057
-11.9902601912,-76.4042532617,28.2459487915
-11.9926415930,-76.4047441692,26.0726280212
-11.9950019959,-76.4052745063,23.0318641663
-11.9973649308,-76.4058495348,29.0286750793
-11.9997055924,-76.4064632334,31.5797882080
-12.0020458369,-76.4071212772,34.5434799194
-12.0043686546,-76.4078190488,30.3995170593
-12.0066812543,-76.4085585720,21.1771774292
-12.0926075954,-76.4871454231,18.8543739319
-12.0935406132,-76.4894331349,18.7891731262
-12.0944375638,-76.4917457758,20.7301750183
-12.1037137865,-76.5402189905,18.1800994873
-12.1037351167,-76.5427075327,17.2938289642
-12.1006746034,-76.5722697754,23.9127464294
-12.1001462296,-76.5746901149,27.0662212372
-12.0995763804,-76.5771006662,31.9455680847
-12.0989643144,-76.5795042965,35.1805763245
-12.0983107117,-76.5818976811,36.9597320557
-12.0976153079,-76.5842816152,43.5217781067
-12.0968822101,-76.5866426068,46.8772392273
-12.0961053686,-76.5890002949,46.0397682190
-12.0952915581,-76.5913339534,47.9766960144
-12.0944358328,-76.5936583548,43.4771957397
-12.0935398537,-76.5959683585,37.6879348755
-12.0926031794,-76.5982647619,36.8334541321
-12.0916287957,-76.6005403346,35.7871856689
-12.0906172152,-76.6027944122,35.8716392517
-12.0895643756,-76.6050359768,37.0903320312
-12.0884734658,-76.6072578656,42.9851989746
-12.0873448216,-76.6094595442,42.8100547791
-12.0861785939,-76.6116406397,39.3031044006
-12.0849769379,-76.6137973982,35.4159088135
-12.0837379377,-76.6159334154,34.4051361084
-12.0824602073,-76.6180507760,38.3610649109
-12.0811470237,-76.6201438875,39.3133544922
-12.0798001448,-76.6222102204,44.5257949829
-12.0784156765,-76.6242557472,48.6489944458
-12.0769963130,-76.6262762881,49.7817344666
-12.0755395467,-76.6282752326,49.1785736084
-12.0740554812,-76.6302389764,45.6944923401
-12.0725352681,-76.6321795449,43.5456542969
-12.0709794818,-76.6340958347,43.1259727478
-12.0693937310,-76.6359809676,45.3249855042
-12.0677723642,-76.6378416239,48.7028999329
-12.0661254406,-76.6396664067,47.1574096680
-12.0644428756,-76.6414666141,48.7846221924
-12.0627260033,-76.6432403266,56.0365295410
-12.0609873114,-76.6449749292,67.5454406738
-12.0592126091,-76.6466846240,69.0377426147
-12.0574121143,-76.6483594768,68.6573104858
-12.0555815799,-76.6500034866,71.9967422485
-12.0537224194,-76.6516153265,69.8102416992
-12.0518366822,-76.6531931679,69.2292022705
-12.0499268766,-76.6547351733,63.1900405884
-12.0479917846,-76.6562424100,57.5932960510
-12.0460271592,-76.6577180783,51.0173950195
-12.0440384671,-76.6591579296,49.5537872314
-12.0420212230,-76.6605651014,60.8236808777
-12.0399887701,-76.6619304788,65.8120651245
-12.0379242871,-76.6632653195,64.5653228760
-12.0358406360,-76.6645611275,59.2454528809
-12.0337376625,-76.6658182888,54.9001808167
-12.0316103650,-76.6670396628,60.1207618713
-12.0294664702,-76.6682209219,64.0291824341
-12.0272998285,-76.6693654539,69.1484451294
-12.0251145507,-76.6704710552,73.5355606079
-12.0229077896,-76.6715390435,75.6274871826
-12.0206861328,-76.6725662749,73.5838088989
-12.0184404815,-76.6735568530,68.5928497314
-12.0161882838,-76.6745031823,67.2356338501
-12.0139152491,-76.6754114267,72.8838500977
-12.0116258545,-76.6762796252,70.6975402832
-12.0093241575,-76.6771062741,59.8086853027
-12.0070024195,-76.6778940250,48.0724601746
-12.0046745205,-76.6786382134,40.8225860596
-12.0023323070,-76.6793415805,40.9009819031
-11.9999803308,-76.6800027754,42.5764541626
-11.9976161287,-76.6806225063,40.4603958130
-11.9952442039,-76.6811996197,32.0819244385
-11.9928587913,-76.6817355037,35.2302551270
-11.9904662920,-76.6822286113,27.3302230835
-11.9880636186,-76.6826796323,23.0994415283
-11.9856535919,-76.6830879328,25.9716625214
-11.9832337754,-76.6834538981,24.5050373077
